source,type,expected,predicted,characters,correct_characters,character_accuracy,exact,row_count,perspective_corrected,angle_deg,blur_score,macs_this_plate
one_row/4_2613_1_36B03217_152_225_459_288.jpg,one_row,36B03217,36B03217,8,8,1.0,True,1,True,0.0,1837.68,3349632
one_row/1_4423_1_73C05510_90_181_444_274.jpg,one_row,73C05510,73C05510,8,8,1.0,True,1,True,0.0,388.495,3349632
one_row/3_1559_1_30A02793_120_185_496_257.jpg,one_row,30A02793,30A02793,8,8,1.0,True,1,True,0.0,233.986,3349632
one_row/3_3347_1_36C28230_88_263_500_333.jpg,one_row,36C28230,36C28230,8,8,1.0,True,1,False,0.0,1208.292,3349632
two_rows_label_xe_may/8_3199_0_37b287173_301_82_452_199.jpg,two_row_motorcycle,37B287173,113117332,9,1,0.1111111111111111,False,1,True,0.0,8281.458,3768336
one_row/3_1496_1_29B08851_69_216_576_288.jpg,one_row,29B08851,29B08851,8,8,1.0,True,1,True,0.0,1976.745,3349632
one_row/1_4289_1_36N1029_96_206_561_276.jpg,one_row,36N1029,36N1029,7,7,1.0,True,1,True,0.0,384.57,2930928
one_row/7_3214_1_36A42403_150_230_527_290.jpg,one_row,36A42403,36A42403,8,8,1.0,True,1,True,1.359,540.43,3349632
two_rows_label_xe_may/2_144_0_30M61255_217_58_389_210.jpg,two_row_motorcycle,30M61255,30M61255,8,8,1.0,True,2,False,0.0,2140.051,3349632
two_rows_label_xe_may/1_56_0_79n157327_202_63_357_175.jpg,two_row_motorcycle,79N157327,579191371,9,2,0.2222222222222222,False,1,True,0.0,1346.449,3768336
one_row/4_1647_1_36A07113_94_239_535_330.jpg,one_row,36A07113,36A07113,8,8,1.0,True,1,True,0.0,869.771,3349632
two_rows/4_425_0_36A22554_98_202_163_271.jpg,two_row_car,36A22554,36A22554,8,8,1.0,True,2,False,0.0,3291.218,3349632
one_row/8_77_1_30A07748_103_336_195_396.jpg,one_row,30A07748,30A07748,8,8,1.0,True,1,True,0.0,2030.818,3349632
one_row/8_1295_1_36A15000_144_275_485_325.jpg,one_row,36A15000,36A15000,8,8,1.0,True,1,True,0.512,1402.215,3349632
two_rows/5_3814_0_36C28564_175_109_483_268.jpg,two_row_car,36C28564,36C28564,8,8,1.0,True,2,True,0.0,445.322,3349632
one_row/4_3163_1_36C26657_115_180_531_259.jpg,one_row,36C26657,36C26657,8,8,1.0,True,1,False,0.0,1215.9,3349632
one_row/3_1044_1_36C08860_417_303_512_355.jpg,one_row,36C08860,36C08860,8,8,1.0,True,1,True,0.0,4843.795,3349632
two_rows/2_13_0_29A31240_470_200_538_286.jpg,two_row_car,29A31240,29A31240,8,8,1.0,True,2,True,0.0,4304.111,3349632
one_row/9_1843_1_36B03378_120_299_502_362.jpg,one_row,36B03378,36B03378,8,8,1.0,True,1,True,0.575,804.054,3349632
one_row/9_1866_1_36C00295_46_184_535_290.jpg,one_row,36C00295,36C00295,8,8,1.0,True,1,True,0.0,245.089,3349632
one_row/3_283_1_36A09889_88_308_190_374.jpg,one_row,36A09889,36A09889,8,8,1.0,True,1,True,0.0,3949.101,3349632
one_row/1_3279_1_36A38747_157_274_449_353.jpg,one_row,36A38747,36A38747,8,8,1.0,True,1,False,0.0,1353.134,3349632
one_row/9_1679_1_36A44201_185_223_487_304.jpg,one_row,36A44201,36A44201,8,8,1.0,True,1,False,0.0,987.03,3349632
two_rows/5_960_0_36A41376_142_187_217_269.jpg,two_row_car,36A41376,36A41376,8,8,1.0,True,2,False,0.0,1784.456,3349632
two_rows/2_165_0_36A12771_462_228_539_306.jpg,two_row_car,36A12771,36A12771,8,8,1.0,True,2,False,0.0,1965.98,3349632
two_rows/5_4158_0_36N4262_146_170_488_349.jpg,two_row_car,36N4262,36N4262,7,7,1.0,True,2,True,0.0,1013.097,2930928
two_rows/7_138_0_30M6550_137_258_183_310.jpg,two_row_car,30M6550,30M6550,7,7,1.0,True,2,False,0.0,1459.569,2930928
two_rows/1_1605_0_36C27212_176_349_231_408.jpg,two_row_car,36C27212,36C27212,8,8,1.0,True,2,False,0.0,6216.518,3349632
one_row/9_2141_1_36C26893_58_195_560_294.jpg,one_row,36C26893,36C26893,8,8,1.0,True,1,False,0.0,291.546,3349632
two_rows_label_xe_may/9_1767_0_29G152631_504_135_626_281.jpg,two_row_motorcycle,29G152631,25926G131,9,3,0.3333333333333333,False,1,False,0.0,4883.072,3768336
one_row/7_2301_1_29C82201_124_209_528_282.jpg,one_row,29C82201,29C82201,8,8,1.0,True,1,False,0.0,1074.349,3349632
two_rows_label_xe_may/9_1717_0_22B171825_312_4_473_144.jpg,two_row_motorcycle,22B171825,22B171825,9,9,1.0,True,2,False,0.0,4169.819,3768336
two_rows_label_xe_may/6_2230_0_30l28181_541_68_636_173.jpg,two_row_motorcycle,30L28181,330L2818,8,1,0.125,False,2,False,0.0,794.311,3349632
two_rows/5_1185_0_36B02959_130_271_163_314.jpg,two_row_car,36B02959,336B2959,8,5,0.625,False,2,False,0.0,8273.501,3349632
one_row/7_3412_1_36A42781_136_272_494_332.jpg,one_row,36A42781,36A42781,8,8,1.0,True,1,True,0.0,876.341,3349632
one_row/5_2751_1_36A41150_135_199_501_269.jpg,one_row,36A41150,36A41150,8,8,1.0,True,1,True,0.0,597.743,3349632
two_rows_label_xe_may/4_1004_0_29t180051_161_92_301_211.jpg,two_row_motorcycle,29T180051,92E112211,9,2,0.2222222222222222,False,1,False,0.0,8017.154,3768336
two_rows/7_417_0_36A14541_362_266_422_314.jpg,two_row_car,36A14541,36A14541,8,8,1.0,True,2,True,0.0,2694.302,3349632
one_row/4_1786_1_36A14614_33_187_601_310.jpg,one_row,36A14614,36A14614,8,8,1.0,True,1,False,0.0,677.11,3349632
two_rows/7_897_0_36A42584_131_320_200_389.jpg,two_row_car,36A42584,36A42584,8,8,1.0,True,2,False,0.0,5305.959,3349632
one_row/3_3040_1_36C16606_69_264_515_318.jpg,one_row,36C16606,36C16606,8,8,1.0,True,1,False,0.0,1376.835,3349632
two_rows/5_1488_0_36C27010_206_380_247_420.jpg,two_row_car,36C27010,36C27010,8,8,1.0,True,2,False,0.0,11061.543,3349632
one_row/4_2680_1_36C02108_118_225_512_303.jpg,one_row,36C02108,36C02108,8,8,1.0,True,1,True,1.273,1644.424,3349632
two_rows/7_928_0_36A42617_130_281_188_341.jpg,two_row_car,36A42617,36A42617,8,8,1.0,True,2,False,0.0,4111.176,3349632
one_row/8_1491_1_36A43213_105_225_511_291.jpg,one_row,36A43213,36A43213,8,8,1.0,True,1,True,0.702,722.601,3349632
two_rows_label_xe_may/7_2360_0_34n19711_166_55_307_168.jpg,two_row_motorcycle,34N19711,33141021,8,2,0.25,False,1,True,0.0,5892.285,3349632
one_row/8_1648_1_36B01501_63_215_448_285.jpg,one_row,36B01501,36B01501,8,8,1.0,True,1,False,0.0,862.947,3349632
two_rows_label_xe_may/6_2075_0_29m120006_415_209_527_307.jpg,two_row_motorcycle,29M120006,29M120006,9,9,1.0,True,2,False,0.0,1403.952,3768336
one_row/9_2112_1_36C22836_145_341_477_404.jpg,one_row,36C22836,36C22836,8,8,1.0,True,1,True,0.0,1733.215,3349632
two_rows/6_852_0_36A41849_457_204_527_282.jpg,two_row_car,36A41849,36A41849,8,8,1.0,True,2,False,0.0,3921.087,3349632
two_rows/7_2317_0_29M2972_125_257_543_316.jpg,two_row_car,29M2972,2962972,7,6,0.8571428571428571,False,1,False,0.0,406.494,2930928
two_rows/4_1226_0_36M2290_202_294_243_342.jpg,two_row_car,36M2290,36M2290,7,7,1.0,True,2,False,0.0,3215.36,2930928
one_row/4_2393_1_36A40872_104_187_582_271.jpg,one_row,36A40872,36A40872,8,8,1.0,True,1,False,0.0,1377.373,3349632
two_rows/2_171_0_36A13013_498_210_575_296.jpg,two_row_car,36A13013,36A13013,8,8,1.0,True,2,False,0.0,2166.393,3349632
one_row/5_2632_1_36A40736_73_188_568_285.jpg,one_row,36A40736,36A40736,8,8,1.0,True,1,True,0.818,1928.199,3349632
two_rows/9_586_0_36A44150_127_206_189_271.jpg,two_row_car,36A44150,36A44151,8,7,0.875,False,2,False,0.0,5187.883,3349632
two_rows_label_xe_may/3_496_0_15B233092_344_3_481_125.jpg,two_row_motorcycle,15B233092,16B233092,9,8,0.8888888888888888,False,2,False,0.0,4468.851,3768336
two_rows_label_xe_may/1_318_0_29c118228_252_77_395_198.jpg,two_row_motorcycle,29C118228,12E232291,9,1,0.1111111111111111,False,1,False,0.0,4020.384,3768336
two_rows/6_920_0_36A42044_400_236_463_303.jpg,two_row_car,36A42044,36A42044,8,8,1.0,True,2,False,0.0,4222.94,3349632
one_row/7_3882_1_36B02486_193_242_456_312.jpg,one_row,36B02486,36B02486,8,8,1.0,True,1,True,0.0,903.837,3349632
one_row/4_3591_1_37B00986_145_225_496_288.jpg,one_row,37B00986,37B00986,8,8,1.0,True,1,True,0.0,792.754,3349632
one_row/5_2861_1_36A41359_77_113_530_192.jpg,one_row,36A41359,36A41359,8,8,1.0,True,1,True,0.0,2294.061,3349632
two_rows/9_2212_0_36C29898_200_253_410_351.jpg,two_row_car,36C29898,36C29898,8,8,1.0,True,2,True,0.0,382.002,3349632
one_row/7_3311_1_36A42614_83_267_537_344.jpg,one_row,36A42614,36A42614,8,8,1.0,True,1,True,1.225,1141.654,3349632
one_row/8_1767_1_36C04670_78_227_570_318.jpg,one_row,36C04670,36C04670,8,8,1.0,True,1,True,0.0,311.496,3349632
one_row/5_3124_1_36B02906_140_244_496_299.jpg,one_row,36B02906,36B02906,8,8,1.0,True,1,True,0.0,700.71,3349632
two_rows/5_894_0_36A41229_120_185_194_262.jpg,two_row_car,36A41229,36A41229,8,8,1.0,True,2,False,0.0,1062.959,3349632
two_rows/6_1609_0_36R01067_178_308_217_343.jpg,two_row_car,36R01067,36R01067,8,8,1.0,True,2,False,0.0,7751.576,3349632
one_row/5_1892_1_29C23075_61_238_543_333.jpg,one_row,29C23075,29C23075,8,8,1.0,True,1,True,0.0,724.548,3349632
one_row/4_3222_1_36C28175_105_218_496_288.jpg,one_row,36C28175,36C28175,8,8,1.0,True,1,True,0.0,1326.944,3349632
two_rows/6_520_0_36A20317_153_233_214_299.jpg,two_row_car,36A20317,36A20317,8,8,1.0,True,2,False,0.0,5065.287,3349632
one_row/9_1539_1_36A43839_116_234_549_308.jpg,one_row,36A43839,36A43839,8,8,1.0,True,1,True,0.637,626.442,3349632
one_row/5_2835_1_36A41293_111_225_451_289.jpg,one_row,36A41293,36A41293,8,8,1.0,True,1,True,0.451,1726.112,3349632
one_row/1_2134_1_29S8707_124_273_491_365.jpg,one_row,29S8707,29S8707,7,7,1.0,True,1,False,0.0,506.324,2930928
one_row/2_750_1_36A05697_179_226_486_279.jpg,one_row,36A05697,36A05697,8,8,1.0,True,1,True,0.651,1274.073,3349632
one_row/5_2272_1_36A14071_105_152_546_215.jpg,one_row,36A14071,36A14071,8,8,1.0,True,1,True,0.0,1465.118,3349632
two_rows/4_299_0_36A13830_115_213_166_271.jpg,two_row_car,36A13830,36A13830,8,8,1.0,True,2,False,0.0,8919.391,3349632
one_row/7_738_1_36A41991_82_300_155_359.jpg,one_row,36A41991,36A41931,8,7,0.875,False,1,True,0.0,578.947,3349632
one_row/1_3450_1_36A39142_126_214_511_279.jpg,one_row,36A39142,36A39142,8,8,1.0,True,1,True,0.0,1503.297,3349632
two_rows/1_1874_0_36N3425_472_215_543_295.jpg,two_row_car,36N3425,36N3425,7,7,1.0,True,2,False,0.0,4924.432,2930928
one_row/7_4728_1_36M0423_95_187_480_256.jpg,one_row,36M0423,36M042L,7,6,0.8571428571428571,False,1,True,0.0,1026.49,2930928
one_row/7_4128_1_36C07612_198_232_515_303.jpg,one_row,36C07612,36C07612,8,8,1.0,True,1,True,0.0,763.045,3349632
one_row/1_3817_1_36C09875_198_284_481_338.jpg,one_row,36C09875,36C09875,8,8,1.0,True,1,True,0.0,1148.317,3349632
two_rows/5_544_0_36A22817_468_207_525_278.jpg,two_row_car,36A22817,36A22817,8,8,1.0,True,2,True,0.0,6941.063,3349632
one_row/1_2106_1_29C87949_214_279_431_360.jpg,one_row,29C87949,29C37949,8,7,0.875,False,1,True,0.0,419.689,3349632
two_rows_label_xe_may/1_313_0_14d125130_193_13_337_131.jpg,two_row_motorcycle,14D125130,321241303,9,0,0.0,False,1,False,0.0,1508.789,3768336
one_row/1_2150_1_29Z1615_220_281_447_366.jpg,one_row,29Z1615,2831616,7,4,0.5714285714285714,False,1,True,0.0,199.51,2930928
one_row/5_4046_1_36M5651_71_272_497_344.jpg,one_row,36M5651,36M5651,7,7,1.0,True,1,False,0.0,983.738,2930928
one_row/3_3176_1_36C22834_107_251_558_320.jpg,one_row,36C22834,36C22834,8,8,1.0,True,1,True,0.0,1227.451,3349632
two_rows_label_xe_may/3_481_0_29L139913_472_120_594_249.jpg,two_row_motorcycle,29L139913,29L139913,9,9,1.0,True,2,False,0.0,5784.861,3768336
two_rows/6_980_0_36A42193_441_282_500_349.jpg,two_row_car,36A42193,36AA3193,8,6,0.75,False,2,False,0.0,4615.648,3349632
two_rows_label_xe_may/9_3525_0_30n25995_432_149_553_259.jpg,two_row_motorcycle,30N25995,30N25995,8,8,1.0,True,2,False,0.0,369.27,3349632
one_row/3_2450_1_36A40055_78_208_621_299.jpg,one_row,36A40055,36A40055,8,8,1.0,True,1,True,0.0,818.565,3349632
one_row/3_1555_1_29X9046_73_219_571_302.jpg,one_row,29X9046,29X9046,7,7,1.0,True,1,False,0.0,938.654,2930928
one_row/1_2382_1_36A06527_55_272_539_353.jpg,one_row,36A06527,36A06527,8,8,1.0,True,1,True,0.0,560.872,3349632
one_row/6_2923_1_36B00819_153_216_504_279.jpg,one_row,36B00819,36B00819,8,8,1.0,True,1,True,0.0,1181.087,3349632
two_rows_label_xe_may/4_1035_0_17n50689_231_62_375_175.jpg,two_row_motorcycle,17N50689,32B11301,8,0,0.0,False,1,True,0.0,6911.028,3349632
one_row/6_1728_1_29A78195_127_247_482_320.jpg,one_row,29A78195,29A78195,8,8,1.0,True,1,True,0.0,281.151,3349632
one_row/5_2402_1_36A22673_137_164_509_227.jpg,one_row,36A22673,36A22673,8,8,1.0,True,1,False,0.0,1475.205,3349632
one_row/5_2042_1_35A00103_165_204_510_267.jpg,one_row,35A00103,635A0010,8,1,0.125,False,1,False,0.0,1596.601,3349632
two_rows/5_99_0_29M7862_179_402_226_454.jpg,two_row_car,29M7862,29M7862,7,7,1.0,True,2,False,0.0,3038.437,2930928
one_row/1_3742_1_36C06150_129_285_472_396.jpg,one_row,36C06150,36C06150,8,8,1.0,True,1,False,0.0,575.337,3349632
two_rows_label_xe_may/9_1840_0_24B117468_519_44_625_167.jpg,two_row_motorcycle,24B117468,24B111463,9,7,0.7777777777777778,False,2,False,0.0,5966.69,3768336
two_rows_label_xe_may/1_59_0_89k96523_160_65_296_181.jpg,two_row_motorcycle,89K96523,2B122921,8,1,0.125,False,1,False,0.0,5132.775,3349632
two_rows/6_3954_0_36R00301_254_251_382_338.jpg,two_row_car,36R00301,36R00301,8,8,1.0,True,2,True,2.694,3345.902,3349632
two_rows/7_1657_0_36C07381_184_398_231_439.jpg,two_row_car,36C07381,3CA07381,8,6,0.75,False,2,True,6.009,8507.432,3349632
one_row/7_4681_1_36D01140_65_240_565_332.jpg,one_row,36D01140,36D01140,8,8,1.0,True,1,False,0.0,600.475,3349632
one_row/9_1128_1_29U6102_165_279_444_342.jpg,one_row,29U6102,2906102,7,6,0.8571428571428571,False,1,True,0.0,572.366,2930928
two_rows/6_29_0_29A13931_173_199_237_272.jpg,two_row_car,29A13931,29A13931,8,8,1.0,True,2,False,0.0,3701.486,3349632
one_row/3_2780_1_36C04995_83_192_583_266.jpg,one_row,36C04995,6C045695,8,2,0.25,False,1,True,0.0,385.823,3349632
two_rows/5_1623_0_36M2626_455_238_519_308.jpg,two_row_car,36M2626,36M2626,7,7,1.0,True,2,False,0.0,5473.3,2930928
one_row/4_2295_1_36A40596_80_175_590_288.jpg,one_row,36A40596,36A40596,8,8,1.0,True,1,False,0.0,293.154,3349632
two_rows/6_403_0_36A11486_373_251_438_314.jpg,two_row_car,36A11486,36A11486,8,8,1.0,True,2,False,0.0,4143.442,3349632
one_row/2_1061_1_36A39458_93_206_519_262.jpg,one_row,36A39458,36A39458,8,8,1.0,True,1,False,0.0,1281.429,3349632
one_row/6_3344_1_36C13601_50_216_579_299.jpg,one_row,36C13601,36C13601,8,8,1.0,True,1,True,0.0,843.731,3349632
one_row/4_1774_1_36A13990_57_181_591_299.jpg,one_row,36A13990,36A13990,8,8,1.0,True,1,True,0.0,651.282,3349632
one_row/3_2026_1_36A22375_112_234_546_296.jpg,one_row,36A22375,36A22375,8,8,1.0,True,1,True,0.0,1881.779,3349632
one_row/7_5029_1_98LD00150_107_240_557_313.jpg,one_row,98LD00150,98CD00150,9,8,0.8888888888888888,False,1,True,0.0,651.183,3768336
one_row/7_1272_1_36A43126_95_267_191_330.jpg,one_row,36A43126,36A43126,8,8,1.0,True,1,True,0.0,819.975,3349632
one_row/6_2824_1_36A42284_98_199_569_282.jpg,one_row,36A42284,36A42284,8,8,1.0,True,1,True,0.0,361.255,3349632
one_row/8_1318_1_36A15691_113_262_557_328.jpg,one_row,36A15691,36A15691,8,8,1.0,True,1,True,0.0,280.939,3349632
one_row/7_3646_1_36A43234_137_223_511_289.jpg,one_row,36A43234,36A43234,8,8,1.0,True,1,True,0.0,584.048,3349632
two_rows_label_xe_may/1_35_0_30y25464_230_153_364_273.jpg,two_row_motorcycle,30Y25464,20212222,8,1,0.125,False,1,False,0.0,6037.556,3349632
one_row/4_2132_1_36A40217_133_225_553_322.jpg,one_row,36A40217,36A40217,8,8,1.0,True,1,True,0.0,509.486,3349632
two_rows_label_xe_may/3_914_0_36b198688_410_236_534_338.jpg,two_row_motorcycle,36B198688,36B198688,9,9,1.0,True,2,True,0.0,1324.721,3768336
two_rows_label_xe_may/4_993_0_30z60217_279_57_424_166.jpg,two_row_motorcycle,30Z60217,31091220,8,2,0.25,False,1,True,0.0,4700.832,3349632
two_rows_label_xe_may/8_3071_0_29g157596_247_119_387_248.jpg,two_row_motorcycle,29G157596,29E119929,9,3,0.3333333333333333,False,1,False,0.0,12663.494,3768336
two_rows/4_1032_0_36C10838_279_313_332_370.jpg,two_row_car,36C10838,36C10838,8,8,1.0,True,2,False,0.0,4128.914,3349632
one_row/7_3095_1_36A37961_124_218_531_297.jpg,one_row,36A37961,36A37961,8,8,1.0,True,1,False,0.0,1046.674,3349632
one_row/3_3115_1_36C20678_92_205_535_300.jpg,one_row,36C20678,36C20678,8,8,1.0,True,1,True,0.455,993.332,3349632
one_row/3_1190_1_36C27695_120_390_194_441.jpg,one_row,36C27695,36C27695,8,8,1.0,True,1,True,0.0,2437.947,3349632
one_row/1_3506_1_36B00496_96_239_526_318.jpg,one_row,36B00496,36B00496,8,8,1.0,True,1,True,0.0,1287.856,3349632
two_rows/2_1351_0_36C15003_215_183_447_326.jpg,two_row_car,36C15003,36C15003,8,8,1.0,True,2,True,0.0,783.251,3349632
one_row/4_2881_1_36C10953_138_219_457_288.jpg,one_row,36C10953,36C90953,8,7,0.875,False,1,True,0.0,1925.733,3349632
two_rows/1_4372_0_36R01259_197_217_422_366.jpg,two_row_car,36R01259,36R01259,8,8,1.0,True,2,True,0.0,738.276,3349632
one_row/2_1369_1_36C15373_148_208_513_273.jpg,one_row,36C15373,36C15373,8,8,1.0,True,1,True,0.0,2640.654,3349632
one_row/2_1049_1_36A39417_111_198_529_271.jpg,one_row,36A39417,36A39417,8,8,1.0,True,1,False,0.0,1038.711,3349632
one_row/4_2459_1_36A40997_121_240_472_299.jpg,one_row,36A40997,36A40997,8,8,1.0,True,1,True,0.0,2952.583,3349632
one_row/5_2134_1_36A05517_124_215_496_278.jpg,one_row,36A05517,36A05517,8,8,1.0,True,1,True,0.0,1336.77,3349632
two_rows_label_xe_may/7_2350_0_37z99353_421_75_542_171.jpg,two_row_motorcycle,37Z99353,37299353,8,7,0.875,False,2,True,0.0,5261.71,3349632
two_rows/3_1110_0_36C15732_366_394_423_443.jpg,two_row_car,36C15732,36C15732,8,8,1.0,True,2,False,0.0,10225.687,3349632
one_row/1_3620_1_36B02866_73_263_592_392.jpg,one_row,36B02866,36B02866,8,8,1.0,True,1,True,0.0,233.637,3349632
two_rows/4_368_0_36A19819_470_330_517_391.jpg,two_row_car,36A19819,6A119819,8,5,0.625,False,2,True,0.0,4595.232,3349632
one_row/3_2813_1_36C07137_83_197_553_258.jpg,one_row,36C07137,36C07137,8,8,1.0,True,1,False,0.0,814.079,3349632
one_row/4_2515_1_36B01261_182_209_518_288.jpg,one_row,36B01261,36B01261,8,8,1.0,True,1,True,0.0,446.898,3349632
two_rows_label_xe_may/5_1554_0_29x148612_240_149_378_269.jpg,two_row_motorcycle,29X148612,299211391,9,2,0.2222222222222222,False,1,False,0.0,4295.795,3768336
one_row/6_2770_1_36A42156_88_280_485_343.jpg,one_row,36A42156,36A42156,8,8,1.0,True,1,True,0.0,590.784,3349632
two_rows/5_1751_0_43A17742_456_313_520_387.jpg,two_row_car,43A17742,43A17742,8,8,1.0,True,2,False,0.0,4779.186,3349632
one_row/6_2394_1_36A24088_149_185_510_248.jpg,one_row,36A24088,36A24088,8,8,1.0,True,1,True,0.0,1494.387,3349632
two_rows/1_3872_0_36C14547_196_171_477_265.jpg,two_row_car,36C14547,36C14547,8,8,1.0,True,2,True,0.0,532.769,3349632
one_row/1_2060_1_29B06678_169_276_492_339.jpg,one_row,29B06678,29806678,8,7,0.875,False,1,True,0.0,2412.886,3349632
two_rows/3_1295_0_36D00620_419_225_496_288.jpg,two_row_car,36D00620,36D00620,8,8,1.0,True,2,True,0.0,7909.763,3349632
one_row/8_1049_1_29D09677_116_252_487_309.jpg,one_row,29D09677,29D09677,8,8,1.0,True,1,False,0.0,764.864,3349632
two_rows_label_xe_may/5_870_0_29X717232_401_3_549_123.jpg,two_row_motorcycle,29X717232,29X717232,9,9,1.0,True,2,True,0.0,4327.169,3768336
two_rows/8_1911_0_36C16559_98_162_484_374.jpg,two_row_car,36C16559,36C16559,8,8,1.0,True,2,True,0.0,427.128,3349632
one_row/7_3528_1_36A42970_167_245_472_298.jpg,one_row,36A42970,36A42970,8,8,1.0,True,1,False,0.0,3417.272,3349632
one_row/5_2638_1_36A40758_104_132_539_195.jpg,one_row,36A40758,36A40758,8,8,1.0,True,1,True,0.0,1573.706,3349632
one_row/6_2280_1_36A21357_115_238_558_307.jpg,one_row,36A21357,36A21357,8,8,1.0,True,1,False,0.0,1847.315,3349632
one_row/3_2513_1_36A40231_105_247_555_322.jpg,one_row,36A40231,36A40231,8,8,1.0,True,1,True,0.0,2051.55,3349632
two_rows_label_xe_may/8_3245_0_29p166108_338_69_456_172.jpg,two_row_motorcycle,29P166108,22G119329,9,2,0.2222222222222222,False,1,False,0.0,10378.62,3768336
one_row/1_3037_1_36A38154_65_281_545_344.jpg,one_row,36A38154,36A38154,8,8,1.0,True,1,True,0.0,458.361,3349632
one_row/7_4795_1_36M6241_141_214_487_303.jpg,one_row,36M6241,36M6241,7,7,1.0,True,1,False,0.0,480.889,2930928
one_row/6_3393_1_36C17028_63_243_581_338.jpg,one_row,36C17028,36C17028,8,8,1.0,True,1,True,0.0,714.768,3349632
two_rows/2_80_0_36A02140_431_225_495_295.jpg,two_row_car,36A02140,36A02140,8,8,1.0,True,2,False,0.0,5685.111,3349632
one_row/8_1430_1_36A30358_103_194_524_269.jpg,one_row,36A30358,36A30358,8,8,1.0,True,1,True,0.0,1770.098,3349632
one_row/6_1744_1_29B01254_146_215_459_278.jpg,one_row,29B01254,29B01254,8,8,1.0,True,1,False,0.0,655.968,3349632
one_row/7_1096_1_36A42851_140_276_233_331.jpg,one_row,36A42851,36A42851,8,8,1.0,True,1,True,0.0,1419.474,3349632
one_row/9_1289_1_36A15307_137_217_519_294.jpg,one_row,36A15307,36A15307,8,8,1.0,True,1,True,0.0,599.768,3349632
one_row/6_4018_1_43A29001_104_209_550_306.jpg,one_row,43A29001,43A29001,8,8,1.0,True,1,True,0.0,1668.042,3349632
two_rows/6_975_0_36A42186_454_202_526_283.jpg,two_row_car,36A42186,36A42186,8,8,1.0,True,2,False,0.0,3495.347,3349632
one_row/3_3206_1_36C25765_124_234_527_301.jpg,one_row,36C25765,3B6C2676,8,1,0.125,False,1,True,0.83,933.11,3349632
one_row/6_2870_1_36A42424_119_182_500_253.jpg,one_row,36A42424,36A42424,8,8,1.0,True,1,True,1.042,1218.186,3349632
one_row/2_1083_1_36B00813_50_199_558_284.jpg,one_row,36B00813,36B00813,8,8,1.0,True,1,True,0.0,559.965,3349632
one_row/6_1757_1_29B15738_117_206_565_274.jpg,one_row,29B15738,29B15738,8,8,1.0,True,1,True,0.0,2557.853,3349632
two_rows/6_3481_0_36C21695_221_162_414_271.jpg,two_row_car,36C21695,36C21695,8,8,1.0,True,2,True,0.0,1390.217,3349632
two_rows/8_674_0_36C08928_301_366_353_423.jpg,two_row_car,36C08928,36C68928,8,7,0.875,False,2,False,0.0,2371.295,3349632
two_rows_label_xe_may/4_1150_0_29d194007_381_180_508_283.jpg,two_row_motorcycle,29D194007,29D194007,9,9,1.0,True,2,True,0.0,3674.274,3768336
two_rows/5_94_0_29L1963_185_396_226_449.jpg,two_row_car,29L1963,28C1963,7,5,0.7142857142857143,False,2,True,0.0,3565.799,2930928
two_rows_label_xe_may/1_405_0_29m158863_285_87_404_193.jpg,two_row_motorcycle,29M158863,29G111191,9,3,0.3333333333333333,False,1,False,0.0,5199.637,3768336
one_row/6_2492_1_36A33889_118_245_577_308.jpg,one_row,36A33889,36A33889,8,8,1.0,True,1,True,0.0,1447.692,3349632
two_rows_label_xe_may/7_2449_0_90h50741_485_110_622_240.jpg,two_row_motorcycle,90H50741,90PN0741,8,6,0.75,False,2,False,0.0,2273.734,3349632
one_row/4_1449_1_29X0038_76_192_566_304.jpg,one_row,29X0038,29X0038,7,7,1.0,True,1,True,0.0,542.215,2930928
one_row/8_2259_1_36N2192_49_249_520_343.jpg,one_row,36N2192,3623212,7,3,0.42857142857142855,False,1,True,0.0,657.545,2930928
two_rows_label_xe_may/5_982_0_29C107104_401_141_527_261.jpg,two_row_motorcycle,29C107104,29C107204,9,8,0.8888888888888888,False,2,False,0.0,5380.683,3768336
one_row/3_1116_1_36C15827_392_313_470_352.jpg,one_row,36C15827,36C15827,8,8,1.0,True,1,True,0.0,8223.97,3349632
two_rows/4_3185_0_36C28009_202_212_417_338.jpg,two_row_car,36C28009,36C28009,8,8,1.0,True,2,True,0.0,1262.89,3349632
one_row/1_3781_1_36C08467_10_266_634_359.jpg,one_row,36C08467,36C08467,8,8,1.0,True,1,True,0.0,1281.107,3349632
two_rows/7_1706_0_36C12240_121_299_162_338.jpg,two_row_car,36C12240,36C12240,8,8,1.0,True,2,False,0.0,5601.279,3349632
one_row/5_2097_1_36A02572_128_174_542_248.jpg,one_row,36A02572,36A02572,8,8,1.0,True,1,True,0.0,908.806,3349632
two_rows/9_773_0_36B01397_208_331_249_366.jpg,two_row_car,36B01397,36B01397,8,8,1.0,True,2,False,0.0,4736.902,3349632
one_row/3_3030_1_36C16087_44_102_571_195.jpg,one_row,36C16087,36C16087,8,8,1.0,True,1,True,0.0,380.19,3349632
one_row/7_1214_1_36A42998_69_254_185_307.jpg,one_row,36A42998,66AA7098,8,4,0.5,False,1,True,0.0,344.701,3349632
two_rows_label_xe_may/1_377_0_26k111542_426_185_551_287.jpg,two_row_motorcycle,26K111542,26K111542,9,9,1.0,True,2,True,0.0,1142.725,3768336
one_row/7_2240_1_29A03608_110_246_498_309.jpg,one_row,29A03608,29A03608,8,8,1.0,True,1,True,0.0,638.036,3349632
