source,type,expected,predicted,characters,correct_characters,character_accuracy,exact,row_count,perspective_corrected,angle_deg,blur_score,macs_this_plate
two_rows/5_620_0_36A23476_445_330_507_404.jpg,two_row_car,36A23476,36A23416,8,7,0.875,False,2,False,0.0,6752.108,3349632
one_row/8_1675_1_36B02718_137_258_498_315.jpg,one_row,36B02718,36B02718,8,8,1.0,True,1,False,0.0,1903.904,3349632
two_rows_label_xe_may/9_3597_0_29v341362_352_72_493_180.jpg,two_row_motorcycle,29V341362,29N341362,9,8,0.8888888888888888,False,2,True,0.0,3151.468,3768336
one_row/3_1788_1_36A09763_105_213_567_296.jpg,one_row,36A09763,36A09763,8,8,1.0,True,1,True,1.21,710.851,3349632
one_row/4_2589_1_36B02620_52_239_585_324.jpg,one_row,36B02620,36B02620,8,8,1.0,True,1,False,0.0,2126.187,3349632
one_row/2_1353_1_36C15017_122_219_511_285.jpg,one_row,36C15017,36C15017,8,8,1.0,True,1,True,0.0,1972.694,3349632
two_rows/7_308_0_36A08713_147_184_208_253.jpg,two_row_car,36A08713,36A08713,8,8,1.0,True,2,False,0.0,1827.664,3349632
two_rows/4_470_0_36A26308_105_313_166_381.jpg,two_row_car,36A26308,36A26708,8,7,0.875,False,2,False,0.0,3717.409,3349632
one_row/5_3000_1_36A41752_172_208_523_276.jpg,one_row,36A41752,36A41752,8,8,1.0,True,1,True,0.0,1186.993,3349632
one_row/5_2489_1_36A23447_103_146_569_233.jpg,one_row,36A23447,36A23447,8,8,1.0,True,1,True,0.0,1542.643,3349632
two_rows_label_xe_may/1_78_0_90b261274_279_43_423_159.jpg,two_row_motorcycle,90B261274,701274410,9,2,0.2222222222222222,False,1,True,0.0,4661.522,3768336
one_row/3_2238_1_36A39580_84_229_565_301.jpg,one_row,36A39580,36A39580,8,8,1.0,True,1,True,0.0,1165.502,3349632
one_row/9_1942_1_36C05865_154_261_529_329.jpg,one_row,36C05865,36C05865,8,8,1.0,True,1,False,0.0,2660.385,3349632
one_row/7_3174_1_36A42211_125_225_567_296.jpg,one_row,36A42211,36A42211,8,8,1.0,True,1,True,0.0,641.878,3349632
two_rows/3_417_0_36A19875_392_321_454_384.jpg,two_row_car,36A19875,36A19875,8,8,1.0,True,2,False,0.0,6553.451,3349632
one_row/1_2832_1_36A32670_125_230_487_293.jpg,one_row,36A32670,36A32670,8,8,1.0,True,1,True,0.0,2747.999,3349632
two_rows_label_xe_may/9_3673_0_29y61763_282_202_428_332.jpg,two_row_motorcycle,29Y61763,1G726162,8,1,0.125,False,1,False,0.0,7589.939,3349632
two_rows/6_484_0_36A17326_366_297_436_363.jpg,two_row_car,36A17326,36A17326,8,8,1.0,True,2,False,0.0,7772.185,3349632
two_rows_label_xe_may/5_1643_0_49p14906_475_177_622_311.jpg,two_row_motorcycle,49P14906,49P14006,8,7,0.875,False,2,False,0.0,2688.252,3349632
two_rows/7_1527_0_36B01365_238_310_276_343.jpg,two_row_car,36B01365,36B01365,8,8,1.0,True,2,False,0.0,3830.167,3349632
one_row/5_4104_1_36N0996_66_205_532_298.jpg,one_row,36N0996,36N0996,7,7,1.0,True,1,True,0.0,1413.481,2930928
one_row/1_3143_1_36A38411_49_322_144_393.jpg,one_row,36A38411,36A38411,8,8,1.0,True,1,True,0.0,1897.287,3349632
one_row/4_2760_1_36C05541_83_199_517_270.jpg,one_row,36C05541,36C05541,8,8,1.0,True,1,False,0.0,641.746,3349632
one_row/3_3670_1_37A12018_70_214_598_290.jpg,one_row,37A12018,37A12018,8,8,1.0,True,1,True,0.0,1361.167,3349632
two_rows/1_709_0_36A37778_139_238_202_302.jpg,two_row_car,36A37778,36A37778,8,8,1.0,True,2,False,0.0,1526.372,3349632
one_row/7_3996_1_36C01899_66_265_519_348.jpg,one_row,36C01899,36C01899,8,8,1.0,True,1,True,0.263,1994.128,3349632
two_rows/4_617_0_36A40416_122_239_179_306.jpg,two_row_car,36A40416,36A40416,8,8,1.0,True,2,False,0.0,3519.505,3349632
two_rows_label_xe_may/6_2320_0_29u134963_379_121_517_223.jpg,two_row_motorcycle,29U134963,290134963,9,8,0.8888888888888888,False,2,True,0.0,1073.472,3768336
two_rows/5_1215_0_36C00469_201_393_250_444.jpg,two_row_car,36C00469,36C00469,8,8,1.0,True,2,False,0.0,5301.373,3349632
one_row/5_2149_1_36A07098_90_182_578_259.jpg,one_row,36A07098,36A07098,8,8,1.0,True,1,True,0.0,323.762,3349632
one_row/9_1396_1_36A26642_113_261_548_344.jpg,one_row,36A26642,36A26642,8,8,1.0,True,1,False,0.0,535.453,3349632
one_row/6_2291_1_36A22999_99_240_574_303.jpg,one_row,36A22999,36A22999,8,8,1.0,True,1,True,0.0,1492.263,3349632
one_row/2_1686_1_99C10772_56_261_547_337.jpg,one_row,99C10772,99C10772,8,8,1.0,True,1,False,0.0,1190.583,3349632
one_row/4_1544_1_36A00074_132_213_509_288.jpg,one_row,36A00074,36A00074,8,8,1.0,True,1,True,0.0,1396.78,3349632
two_rows/6_1166_0_36B02660_125_302_169_352.jpg,two_row_car,36B02660,336B2660,8,5,0.625,False,2,False,0.0,8030.899,3349632
one_row/5_3401_1_36C09594_65_212_581_301.jpg,one_row,36C09594,36C09594,8,8,1.0,True,1,True,0.0,428.583,3349632
two_rows_label_xe_may/9_3409_0_37b178454_320_101_468_222.jpg,two_row_motorcycle,37B178454,290272127,9,1,0.1111111111111111,False,1,True,0.0,9058.441,3768336
two_rows/8_575_0_36B01279_198_349_234_385.jpg,two_row_car,36B01279,36B01279,8,8,1.0,True,2,False,0.0,1355.539,3349632
two_rows/4_1261_0_36N3133_499_211_548_267.jpg,two_row_car,36N3133,6363133,7,4,0.5714285714285714,False,2,False,0.0,6307.557,2930928
two_rows/4_778_0_36A40906_66_231_125_301.jpg,two_row_car,36A40906,36A40906,8,8,1.0,True,2,False,0.0,3274.684,3349632
two_rows/3_1369_0_36N0504_193_281_232_319.jpg,two_row_car,36N0504,36N0504,7,7,1.0,True,2,False,0.0,13805.749,2930928
two_rows/7_132_0_30F84181_175_303_234_363.jpg,two_row_car,30F84181,38411861,8,2,0.25,False,1,False,0.0,1243.957,3349632
two_rows/8_467_0_36A43442_105_209_167_281.jpg,two_row_car,36A43442,36A43442,8,8,1.0,True,2,False,0.0,1442.606,3349632
one_row/6_1480_1_36HC00216_153_351_233_410.jpg,one_row,36HC00216,36HC00216,9,9,1.0,True,1,True,0.0,5658.644,3768336
two_rows/5_19_0_19B00767_171_394_208_436.jpg,two_row_car,19B00767,19800767,8,7,0.875,False,2,False,0.0,3733.779,3349632
one_row/7_4250_1_36C12614_29_231_606_356.jpg,one_row,36C12614,36C12614,8,8,1.0,True,1,False,0.0,428.603,3349632
one_row/7_3044_1_36A28573_93_232_501_308.jpg,one_row,36A28573,36A28573,8,8,1.0,True,1,True,2.127,208.782,3349632
one_row/4_1514_1_30T9901_72_177_561_288.jpg,one_row,30T9901,30T9901,7,7,1.0,True,1,False,0.0,388.535,2930928
one_row/8_1128_1_30X7838_125_279_534_355.jpg,one_row,30X7838,30X7838,7,7,1.0,True,1,True,0.0,1458.368,2930928
two_rows/6_1424_0_36C29187_485_227_547_295.jpg,two_row_car,36C29187,36C29187,8,8,1.0,True,2,False,0.0,1887.782,3349632
one_row/8_1935_1_36C18000_50_253_503_323.jpg,one_row,36C18000,36C18000,8,8,1.0,True,1,True,0.381,209.566,3349632
one_row/5_3822_1_36C28594_79_176_593_292.jpg,one_row,36C28594,36C28594,8,8,1.0,True,1,False,0.0,765.242,3349632
one_row/9_698_1_36A44345_121_299_218_356.jpg,one_row,36A44345,36A44345,8,8,1.0,True,1,True,0.0,2133.645,3349632
two_rows/3_1392_0_36N4005_387_242_464_305.jpg,two_row_car,36N4005,36N4005,7,7,1.0,True,2,True,0.0,4895.41,2930928
two_rows/6_159_0_30E54621_355_266_419_325.jpg,two_row_car,30E54621,30E54621,8,8,1.0,True,2,False,0.0,7789.689,3349632
one_row/3_478_1_36A21820_455_247_532_297.jpg,one_row,36A21820,36A21820,8,8,1.0,True,1,True,0.0,2270.96,3349632
two_rows_label_xe_may/2_260_0_29E227781_374_8_517_134.jpg,two_row_motorcycle,29E227781,2962277B1,9,7,0.7777777777777778,False,2,False,0.0,4727.22,3768336
two_rows/7_470_0_36A16363_96_233_143_292.jpg,two_row_car,36A16363,36A16363,8,8,1.0,True,2,True,0.0,1870.069,3349632
two_rows_label_xe_may/4_953_0_29b171427_254_135_388_237.jpg,two_row_motorcycle,29B171427,21G112171,9,2,0.2222222222222222,False,1,True,0.0,4388.265,3768336
two_rows_label_xe_may/8_1624_0_29AA27739_396_31_523_155.jpg,two_row_motorcycle,29AA27739,29AA27739,9,9,1.0,True,2,False,0.0,5664.114,3768336
one_row/8_1664_1_36B02171_52_193_588_260.jpg,one_row,36B02171,36B02171,8,8,1.0,True,1,False,0.0,952.875,3349632
two_rows_label_xe_may/6_1171_0_29T179852_389_67_559_220.jpg,two_row_motorcycle,29T179852,29T179852,9,9,1.0,True,2,False,0.0,1588.362,3768336
two_rows/4_1224_0_36M1124_192_377_226_417.jpg,two_row_car,36M1124,36M1124,7,7,1.0,True,2,False,0.0,5710.997,2930928
two_rows/9_3_0_18C03681_398_349_443_399.jpg,two_row_car,18C03681,16C03681,8,7,0.875,False,2,False,0.0,4847.449,3349632
one_row/1_2678_1_36A20685_90_202_590_265.jpg,one_row,36A20685,36A20685,8,8,1.0,True,1,False,0.0,602.3,3349632
one_row/9_1499_1_36A43724_97_225_496_299.jpg,one_row,36A43724,36A43724,8,8,1.0,True,1,True,1.441,582.385,3349632
one_row/9_1838_1_36B03171_163_277_499_340.jpg,one_row,36B03171,36B03171,8,8,1.0,True,1,False,0.0,1156.963,3349632
one_row/3_2164_1_36A39402_92_205_567_279.jpg,one_row,36A39402,36A39402,8,8,1.0,True,1,True,0.0,3052.161,3349632
one_row/9_1240_1_36A08810_121_252_463_315.jpg,one_row,36A08810,36A08810,8,8,1.0,True,1,False,0.0,195.964,3349632
one_row/6_2726_1_36A42077_93_238_573_301.jpg,one_row,36A42077,36A42077,8,8,1.0,True,1,False,0.0,1154.471,3349632
one_row/1_3441_1_36A39118_112_225_534_287.jpg,one_row,36A39118,36A39118,8,8,1.0,True,1,False,0.0,2326.229,3349632
two_rows/3_429_0_36A21092_136_324_199_395.jpg,two_row_car,36A21092,36A21092,8,8,1.0,True,2,False,0.0,2565.245,3349632
two_rows/4_155_0_36A01526_82_199_142_268.jpg,two_row_car,36A01526,36A01526,8,8,1.0,True,2,False,0.0,5690.914,3349632
one_row/5_2741_1_36A41128_159_194_540_275.jpg,one_row,36A41128,36A41128,8,8,1.0,True,1,True,0.947,1422.452,3349632
one_row/8_2038_1_36C26135_24_225_597_335.jpg,one_row,36C26135,36C26135,8,8,1.0,True,1,False,0.0,633.95,3349632
one_row/4_3165_1_36C26916_147_225_496_288.jpg,one_row,36C26916,36C26916,8,8,1.0,True,1,True,0.0,400.556,3349632
one_row/2_763_1_36A06708_105_234_524_297.jpg,one_row,36A06708,36A06708,8,8,1.0,True,1,True,0.0,295.715,3349632
two_rows_label_xe_may/8_2928_0_34b290817_276_70_417_180.jpg,two_row_motorcycle,34B290817,900147872,9,1,0.1111111111111111,False,1,True,0.0,5215.308,3768336
one_row/4_3132_1_36C24757_179_255_475_318.jpg,one_row,36C24757,36C24757,8,8,1.0,True,1,True,0.661,3352.664,3349632
one_row/2_1667_1_51A62238_149_200_495_256.jpg,one_row,51A62238,51A62238,8,8,1.0,True,1,True,0.0,2635.239,3349632
one_row/7_3851_1_36B01946_149_195_508_259.jpg,one_row,36B01946,36B01946,8,8,1.0,True,1,True,0.0,2115.657,3349632
two_rows/8_2013_0_36C23966_121_192_432_361.jpg,two_row_car,36C23966,36C23966,8,8,1.0,True,2,True,0.0,431.773,3349632
one_row/8_1425_1_36A29334_168_260_519_311.jpg,one_row,36A29334,36A29334,8,8,1.0,True,1,True,0.507,2470.444,3349632
one_row/1_3201_1_36A38566_133_240_512_303.jpg,one_row,36A38566,36A38566,8,8,1.0,True,1,True,0.0,3918.186,3349632
one_row/1_3125_1_36A38367_92_209_626_272.jpg,one_row,36A38367,36A38367,8,8,1.0,True,1,False,0.0,418.883,3349632
one_row/5_2088_1_36A02331_127_124_571_187.jpg,one_row,36A02331,36A02331,8,8,1.0,True,1,True,0.0,847.582,3349632
two_rows/5_3909_0_36C28898_194_149_445_294.jpg,two_row_car,36C28898,36C28898,8,8,1.0,True,2,True,0.0,348.629,3349632
two_rows_label_xe_may/6_2140_0_86l30808_214_47_364_161.jpg,two_row_motorcycle,86L30808,0B120281,8,1,0.125,False,1,True,0.0,6525.762,3349632
two_rows/8_503_0_36A43642_123_304_179_371.jpg,two_row_car,36A43642,36A43642,8,8,1.0,True,2,False,0.0,3044.486,3349632
one_row/5_3654_1_36C21339_28_229_592_308.jpg,one_row,36C21339,36C21399,8,7,0.875,False,1,False,0.0,167.384,3349632
two_rows/6_394_0_36A10354_401_230_473_307.jpg,two_row_car,36A10354,36A10354,8,8,1.0,True,2,False,0.0,3187.093,3349632
two_rows/3_488_0_36A21931_431_238_495_301.jpg,two_row_car,36A21931,36A21931,8,8,1.0,True,2,False,0.0,4355.266,3349632
one_row/4_2612_1_36B03215_77_213_574_312.jpg,one_row,36B03215,36B03215,8,8,1.0,True,1,True,0.0,549.76,3349632
one_row/6_2047_1_36A06200_156_154_531_217.jpg,one_row,36A06200,36A06200,8,8,1.0,True,1,True,0.0,1822.504,3349632
one_row/6_3633_1_36C29046_97_300_510_376.jpg,one_row,36C29046,36C29046,8,8,1.0,True,1,True,0.0,1100.396,3349632
two_rows/6_244_0_36A01662_401_234_469_299.jpg,two_row_car,36A01662,36A01664,8,7,0.875,False,2,False,0.0,2333.441,3349632
two_rows/6_126_0_30A10755_436_214_496_276.jpg,two_row_car,30A10755,30A10755,8,8,1.0,True,2,False,0.0,3270.675,3349632
two_rows/6_1044_0_36A42416_460_207_534_281.jpg,two_row_car,36A42416,36A42416,8,8,1.0,True,2,False,0.0,1268.829,3349632
two_rows/8_59_0_29KT00134_186_421_229_467.jpg,two_row_car,29KT00134,291700134,9,7,0.7777777777777778,False,2,False,0.0,3855.694,3768336
two_rows/4_681_0_36A40600_85_249_137_315.jpg,two_row_car,36A40600,36A40600,8,8,1.0,True,2,True,0.0,6116.349,3349632
one_row/6_2242_1_36A17732_107_229_531_302.jpg,one_row,36A17732,36A17732,8,8,1.0,True,1,True,0.0,911.216,3349632
one_row/1_4202_1_36M0070_92_224_575_287.jpg,one_row,36M0070,36M0070,7,7,1.0,True,1,True,0.0,865.594,2930928
two_rows/7_1967_0_36L4541_82_298_127_351.jpg,two_row_car,36L4541,36L4641,7,6,0.8571428571428571,False,2,True,0.0,3299.965,2930928
two_rows/3_588_0_36A39211_206_286_255_337.jpg,two_row_car,36A39211,36A39211,8,8,1.0,True,2,False,0.0,1931.882,3349632
two_rows_label_xe_may/4_1138_0_29l532188_451_99_568_202.jpg,two_row_motorcycle,29L532188,29L532188,9,9,1.0,True,2,True,3.814,4355.198,3768336
two_rows_label_xe_may/4_1274_0_29n145558_133_191_261_307.jpg,two_row_motorcycle,29N145558,425922011,9,0,0.0,False,1,False,0.0,3462.268,3768336
two_rows/8_429_0_36A41632_239_298_314_379.jpg,two_row_car,36A41632,36A41632,8,8,1.0,True,2,False,0.0,3804.577,3349632
one_row/4_3066_1_36C21052_124_204_473_267.jpg,one_row,36C21052,36C21053,8,7,0.875,False,1,False,0.0,1780.311,3349632
two_rows_label_xe_may/7_2587_0_38x127364_212_45_370_181.jpg,two_row_motorcycle,38X127364,270112121,9,1,0.1111111111111111,False,1,False,0.0,5733.684,3768336
one_row/4_2947_1_36C15929_133_212_476_277.jpg,one_row,36C15929,36C15929,8,8,1.0,True,1,True,0.0,2018.531,3349632
one_row/8_2198_1_36M1934_85_213_543_302.jpg,one_row,36M1934,36M1934,7,7,1.0,True,1,False,0.0,746.416,2930928
one_row/9_2040_1_36C14998_101_182_538_267.jpg,one_row,36C14998,36C14998,8,8,1.0,True,1,True,0.0,538.707,3349632
one_row/3_2176_1_36A39433_99_274_539_338.jpg,one_row,36A39433,36A39433,8,8,1.0,True,1,True,0.0,1669.814,3349632
one_row/7_1077_1_36A42822_96_263_186_315.jpg,one_row,36A42822,369A2622,8,5,0.625,False,1,True,0.0,2156.198,3349632
one_row/8_1560_1_36A43657_127_276_460_325.jpg,one_row,36A43657,036A4365,8,0,0.0,False,1,True,1.475,1020.229,3349632
one_row/3_635_1_36A39511_102_327_214_389.jpg,one_row,36A39511,36A39511,8,8,1.0,True,1,True,0.0,1074.303,3349632
one_row/7_2575_1_36A06639_96_182_574_262.jpg,one_row,36A06639,36A06639,8,8,1.0,True,1,False,0.0,1300.44,3349632
one_row/3_2520_1_36A40250_82_271_569_342.jpg,one_row,36A40250,36A40250,8,8,1.0,True,1,True,0.0,2170.189,3349632
two_rows/6_886_0_36A41938_141_222_205_289.jpg,two_row_car,36A41938,36A41938,8,8,1.0,True,2,False,0.0,3314.892,3349632
one_row/9_1644_1_36A44119_184_203_440_266.jpg,one_row,36A44119,36A44119,8,8,1.0,True,1,True,0.0,1925.411,3349632
one_row/4_3233_1_36C28299_110_189_521_260.jpg,one_row,36C28299,36C28299,8,8,1.0,True,1,True,0.0,4070.324,3349632
two_rows/8_2186_0_36LD00202_221_267_393_363.jpg,two_row_car,36LD00202,36L000202,9,8,0.8888888888888888,False,2,True,0.0,1503.64,3768336
two_rows_label_xe_may/3_394_0_33P99877_139_38_315_176.jpg,two_row_motorcycle,33P99877,33P99877,8,8,1.0,True,2,False,0.0,2615.911,3349632
one_row/5_4247_1_51C83395_133_225_513_304.jpg,one_row,51C83395,51C83395,8,8,1.0,True,1,True,0.0,128.464,3349632
two_rows/7_2104_0_36R01810_507_274_543_320.jpg,two_row_car,36R01810,36R01810,8,8,1.0,True,2,False,0.0,6147.311,3349632
one_row/9_732_1_36A44415_110_296_205_353.jpg,one_row,36A44415,36A44415,8,8,1.0,True,1,True,0.0,1135.418,3349632
one_row/6_2615_1_36A41806_116_178_508_239.jpg,one_row,36A41806,36A41806,8,8,1.0,True,1,True,0.0,808.336,3349632
one_row/3_1499_1_29B61594_67_226_600_299.jpg,one_row,29B61594,29B61594,8,8,1.0,True,1,True,0.0,1622.391,3349632
one_row/6_2454_1_36A28941_136_250_546_313.jpg,one_row,36A28941,36A28941,8,8,1.0,True,1,True,1.364,1380.033,3349632
one_row/7_3458_1_36A42853_71_209_545_288.jpg,one_row,36A42853,36A42853,8,8,1.0,True,1,False,0.0,593.467,3349632
one_row/8_1467_1_36A41780_90_225_521_304.jpg,one_row,36A41780,36A41780,8,8,1.0,True,1,True,0.0,218.239,3349632
one_row/2_1376_1_36C15479_104_192_503_266.jpg,one_row,36C15479,36C15479,8,8,1.0,True,1,True,0.0,2134.087,3349632
two_rows/8_642_0_36C02753_409_415_450_461.jpg,two_row_car,36C02753,36C02753,8,8,1.0,True,2,False,0.0,6750.255,3349632
one_row/5_2221_1_36A11129_135_170_506_233.jpg,one_row,36A11129,36A11129,8,8,1.0,True,1,True,0.0,1743.168,3349632
one_row/1_3366_1_36A38928_158_313_488_367.jpg,one_row,36A38928,36A38928,8,8,1.0,True,1,True,0.0,2131.603,3349632
one_row/8_688_1_36C12414_159_321_234_363.jpg,one_row,36C12414,36C12414,8,8,1.0,True,1,True,0.0,4375.514,3349632
one_row/7_3513_1_36A42944_121_296_493_358.jpg,one_row,36A42944,36A42944,8,8,1.0,True,1,True,0.577,645.672,3349632
one_row/7_1938_1_36C29758_115_305_197_351.jpg,one_row,36C29758,36C29758,8,8,1.0,True,1,True,0.0,2177.156,3349632
one_row/9_1349_1_36A25065_137_225_496_295.jpg,one_row,36A25065,36A25065,8,8,1.0,True,1,False,0.0,720.193,3349632
two_rows_label_xe_may/5_1622_0_30k80771_463_110_595_228.jpg,two_row_motorcycle,30K80771,31K84771,8,6,0.75,False,2,False,0.0,2130.252,3349632
one_row/6_4023_1_51B02442_124_170_532_239.jpg,one_row,51B02442,51B02442,8,8,1.0,True,1,True,0.0,281.929,3349632
one_row/1_2335_1_36A04507_91_258_545_337.jpg,one_row,36A04507,36A04507,8,8,1.0,True,1,True,0.0,79.705,3349632
one_row/5_3197_1_36C01200_66_159_552_264.jpg,one_row,36C01200,36C01200,8,8,1.0,True,1,True,0.0,964.921,3349632
one_row/7_945_1_36A42637_63_260_169_328.jpg,one_row,36A42637,36A42637,8,8,1.0,True,1,True,0.0,1680.495,3349632
two_rows/5_3493_0_36C13183_208_201_502_337.jpg,two_row_car,36C13183,36C13183,8,8,1.0,True,2,True,0.0,594.848,3349632
one_row/1_2972_1_36A38003_72_191_612_272.jpg,one_row,36A38003,36A38003,8,8,1.0,True,1,True,0.0,874.249,3349632
one_row/3_3269_1_36C27885_76_234_568_314.jpg,one_row,36C27885,36C27885,8,8,1.0,True,1,True,0.0,2004.655,3349632
one_row/1_3467_1_36A39218_144_226_489_299.jpg,one_row,36A39218,36A39218,8,8,1.0,True,1,True,0.0,2909.304,3349632
two_rows/6_1185_0_36B03357_109_307_148_355.jpg,two_row_car,36B03357,36B03357,8,8,1.0,True,2,False,0.0,5456.403,3349632
one_row/7_2249_1_29A48141_114_207_496_270.jpg,one_row,29A48141,29A48141,8,8,1.0,True,1,True,0.0,2074.23,3349632
one_row/1_2594_1_36A16580_103_223_564_277.jpg,one_row,36A16580,36A16580,8,8,1.0,True,1,False,0.0,206.241,3349632
two_rows/8_494_0_36A43611_144_309_205_374.jpg,two_row_car,36A43611,36A43611,8,8,1.0,True,2,False,0.0,1768.697,3349632
one_row/6_2460_1_36A29047_98_209_544_272.jpg,one_row,36A29047,36A29047,8,8,1.0,True,1,False,0.0,883.236,3349632
two_rows_label_xe_may/7_2590_0_98f104383_216_175_362_305.jpg,two_row_motorcycle,98F104383,920111F91,9,2,0.2222222222222222,False,1,False,0.0,6700.812,3768336
two_rows/1_1004_0_36A38579_93_221_159_298.jpg,two_row_car,36A38579,36A38579,8,8,1.0,True,2,False,0.0,4632.014,3349632
one_row/7_4620_1_36C29479_183_249_471_316.jpg,one_row,36C29479,36C29479,8,8,1.0,True,1,False,0.0,1348.032,3349632
one_row/6_3220_1_36C06443_76_197_554_292.jpg,one_row,36C06443,36C06443,8,8,1.0,True,1,True,0.0,792.314,3349632
one_row/5_3808_1_36C28519_165_239_496_299.jpg,one_row,36C28519,36C28519,8,8,1.0,True,1,True,0.0,1395.023,3349632
one_row/9_1450_1_36A43526_52_121_522_202.jpg,one_row,36A43526,36A43526,8,8,1.0,True,1,False,0.0,1634.051,3349632
two_rows_label_xe_may/4_575_0_36B435771_461_70_587_204.jpg,two_row_motorcycle,36B435771,36B435771,9,9,1.0,True,2,False,0.0,4410.74,3768336
one_row/6_3272_1_36C09792_36_266_549_336.jpg,one_row,36C09792,36C09792,8,8,1.0,True,1,True,0.0,470.37,3349632
one_row/1_2319_1_36A02196_63_253_540_336.jpg,one_row,36A02196,36A02196,8,8,1.0,True,1,True,0.0,164.799,3349632
two_rows_label_xe_may/1_354_0_90b199639_216_23_354_132.jpg,two_row_motorcycle,90B199639,29B121897,9,2,0.2222222222222222,False,1,True,0.0,2088.198,3768336
two_rows_label_xe_may/5_848_0_98D170185_396_46_524_177.jpg,two_row_motorcycle,98D170185,98D170185,9,9,1.0,True,2,False,0.0,7645.991,3768336
two_rows/9_614_0_36A44192_474_212_530_281.jpg,two_row_car,36A44192,36A44192,8,8,1.0,True,2,True,0.0,3096.603,3349632
two_rows/6_590_0_36A23767_376_299_440_356.jpg,two_row_car,36A23767,36A23767,8,8,1.0,True,2,False,0.0,5525.864,3349632
two_rows/8_2092_0_36C29813_143_238_430_377.jpg,two_row_car,36C29813,36C29813,8,8,1.0,True,2,False,0.0,408.738,3349632
one_row/2_1067_1_36A39495_96_214_539_256.jpg,one_row,36A39495,36A39495,8,8,1.0,True,1,False,0.0,1271.158,3349632
one_row/7_3373_1_36A42724_98_190_522_270.jpg,one_row,36A42724,36A42724,8,8,1.0,True,1,True,0.927,105.03,3349632
two_rows/4_1052_0_36C15032_208_349_243_390.jpg,two_row_car,36C15032,36C15032,8,8,1.0,True,2,False,0.0,6682.805,3349632
two_rows/6_1543_0_36M8536_136_332_190_386.jpg,two_row_car,36M8536,36M8536,7,7,1.0,True,2,False,0.0,4544.928,2930928
one_row/1_2264_1_36A00134_124_264_492_327.jpg,one_row,36A00134,36A00134,8,8,1.0,True,1,True,0.0,1512.526,3349632
two_rows_label_xe_may/4_734_0_35B188067_424_75_575_210.jpg,two_row_motorcycle,35B188067,35B188067,9,9,1.0,True,2,False,0.0,3319.672,3768336
two_rows/1_48_0_29A84044_131_223_203_298.jpg,two_row_car,29A84044,29A84044,8,8,1.0,True,2,False,0.0,4318.145,3349632
two_rows_label_xe_may/7_2629_0_17b224203_142_104_291_227.jpg,two_row_motorcycle,17B224203,242270832,9,1,0.1111111111111111,False,1,False,0.0,9271.121,3768336
one_row/7_2298_1_29C67706_203_256_426_314.jpg,one_row,29C67706,29C62206,8,6,0.75,False,2,True,0.303,3003.98,3349632
one_row/1_3591_1_36B02317_164_219_437_329.jpg,one_row,36B02317,36602317,8,7,0.875,False,1,True,0.0,119.965,3349632
two_rows_label_xe_may/4_1159_0_37h162890_479_113_612_229.jpg,two_row_motorcycle,37H162890,378162890,9,8,0.8888888888888888,False,2,False,0.0,4208.971,3768336
one_row/4_1526_1_31F0723_167_206_534_296.jpg,one_row,31F0723,31F0723,7,7,1.0,True,1,False,0.0,738.662,2930928
two_rows_label_xe_may/7_2452_0_59d150546_218_52_371_184.jpg,two_row_motorcycle,59D150546,001294A17,9,0,0.0,False,1,False,0.0,5589.945,3768336
one_row/3_3352_1_36C28250_116_169_502_242.jpg,one_row,36C28250,36C28250,8,8,1.0,True,1,True,0.0,1913.768,3349632
two_rows_label_xe_may/9_3604_0_75k93594_412_218_532_323.jpg,two_row_motorcycle,75K93594,75N93594,8,7,0.875,False,2,False,0.0,1029.529,3349632
two_rows/1_191_0_30X1389_488_239_546_313.jpg,two_row_car,30X1389,30A1389,7,6,0.8571428571428571,False,2,True,0.0,6157.416,2930928
two_rows/6_382_0_36A09584_446_306_509_380.jpg,two_row_car,36A09584,03965A84,8,2,0.25,False,1,False,0.0,4582.453,3349632
one_row/8_2127_1_36D00800_126_225_496_293.jpg,one_row,36D00800,36D00800,8,8,1.0,True,1,True,0.258,1551.804,3349632
one_row/2_1350_1_36C14997_39_199_592_303.jpg,one_row,36C14997,36C14997,8,8,1.0,True,1,False,0.0,249.417,3349632
two_rows/9_299_0_36A43010_396_222_456_276.jpg,two_row_car,36A43010,36A43010,8,8,1.0,True,2,False,0.0,7771.234,3349632
one_row/4_2323_1_36A40668_72_187_579_268.jpg,one_row,36A40668,36A40668,8,8,1.0,True,1,True,0.0,1261.54,3349632
two_rows/4_894_0_36B01923_408_297_455_348.jpg,two_row_car,36B01923,36B01923,8,8,1.0,True,2,False,0.0,15164.111,3349632
one_row/1_3321_1_36A38823_42_218_588_292.jpg,one_row,36A38823,36A38823,8,8,1.0,True,1,False,0.0,1606.992,3349632
two_rows/9_419_0_36A43793_139_230_200_292.jpg,two_row_car,36A43793,36A43795,8,7,0.875,False,2,False,0.0,2577.637,3349632
one_row/1_1023_1_36A38611_483_291_560_343.jpg,one_row,36A38611,36A38611,8,8,1.0,True,1,True,0.0,7616.225,3349632
one_row/3_2217_1_36A39534_81_223_577_284.jpg,one_row,36A39534,36A39534,8,8,1.0,True,1,False,0.0,1250.906,3349632
one_row/8_1581_1_36A43736_111_252_517_314.jpg,one_row,36A43736,36A43736,8,8,1.0,True,1,True,0.513,1326.179,3349632
